name,node_id,osm_node_id,osm_highway,zone_id,ctrl_type,node_type,activity_type,is_boundary,x_coord,y_coord,intersection_id,poi_id,notes
,464,38753917,,,,,,,-122.8648988,45.518726,,,
,465,909271574,,,,,,,-122.8657756,45.5179884,,,
,466,1254702168,crossing,,,,,,-122.8672682,45.5176821,,,
,467,38753924,traffic_signals,,signal,,,,-122.867376,45.5176839,,,
,468,38753927,turning_circle,,,,,,-122.8644383,45.5186225,,,
,469,38753947,,,,,,,-122.8366891,45.534481,,,
,470,38753953,,,,,,,-122.8367518,45.5349984,,,
,471,38753960,turning_circle,,,,,,-122.835751,45.5351461,,,
,472,38754316,,,,,,,-122.8406767,45.5540013,,,
,473,38754317,,,,,,,-122.8406807,45.5535941,,,
,474,38754532,,,,,,,-122.8467715,45.5882097,,,
,475,1466190240,,,,,,,-122.8481931,45.5882134,,,
,476,38754534,,,,,,,-122.853161,45.5882307,,,
,477,38754610,,,,,,,-122.8471287,45.5258368,,,
,478,38754613,,,,,,,-122.8476215,45.5262945,,,
,479,38754617,,,,,,,-122.8485284,45.5265819,,,
,480,38754630,,,,,,,-122.8503595,45.5267418,,,
,481,38754632,,,,,,,-122.842853,45.5250051,,,
,482,38754640,,,,,,,-122.8438949,45.5254707,,,
,483,38754655,,,,,,,-122.8450821,45.5257811,,,
,484,4241941469,,,,,,,-122.8455907,45.5257734,,,
,485,38754703,,,,,,,-122.8651211,45.5217459,,,
,486,38754705,,,,,,,-122.8661508,45.5217243,,,
,487,38754707,,,,,,,-122.8672231,45.5217261,,,
,488,38754711,,,,,,,-122.8609354,45.5220225,,,
,489,38754713,,,,,,,-122.8617009,45.5218914,,,
,490,38754715,,,,,,,-122.8629622,45.5217775,,,
,491,38755011,,,,,,,-122.8307446,45.5583093,,,
,492,38755012,turning_circle,,,,,,-122.831216,45.5589166,,,
,493,38755016,,,,,,,-122.8309636,45.5509498,,,
,494,38755021,turning_circle,,,,,,-122.8311681,45.5499546,,,
,495,38755044,,,,,,,-122.859989,45.522128,,,
,496,38755046,turning_circle,,,,,,-122.8602806,45.5225779,,,
,497,38755197,turning_circle,,,,,,-122.8451027,45.5386712,,,
,498,38755200,,,,,,,-122.8433396,45.5386597,,,
,499,38755204,,,,,,,-122.8415444,45.5383335,,,
,500,38755206,turning_circle,,,,,,-122.8411385,45.5380187,,,
,501,471583428,turning_circle,,,,,,-122.8351352,45.5607677,,,
,502,38755210,,,,,,,-122.8357825,45.5608581,,,
,503,38755212,,,,,,,-122.8369814,45.5608244,,,
,504,38755214,,,,,,,-122.8401814,45.5609035,,,
,505,38755216,,,,,,,-122.8421489,45.5609199,,,
,506,38755228,,,,,,,-122.8436833,45.5578202,,,
,507,38755304,,,,,,,-122.8071289,45.5387411,,,
,508,38755306,,,,,,,-122.8075054,45.5404351,,,
,509,38755308,turning_circle,,,,,,-122.8074779,45.5409186,,,
,510,38755311,,,,,,,-122.8081743,45.5490232,,,
,511,413769295,,,,,,,-122.8080083,45.550763,,,
,512,38755385,,,,,,,-122.8123298,45.520203,,,
,513,38755387,,,,,,,-122.8135089,45.5190278,,,
,514,38755389,,,,,,,-122.81426,45.5183146,,,
,515,38755390,,,,,,,-122.8149009,45.5176821,,,
,516,38755987,turning_circle,,,,,,-122.8331979,45.5208888,,,
,517,3727784451,,,,,,,-122.8331816,45.5208795,,,
,518,660550147,,,,,,,-122.8332495,45.519984,,,
,519,38756105,turning_circle,,,,,,-122.8647788,45.5544573,,,
,520,38756576,,,,,,,-122.8316894,45.5578582,,,
,521,38756577,turning_circle,,,,,,-122.8316074,45.5575912,,,
,522,38756636,,,,,,,-122.8280997,45.5511212,,,
,523,38756638,,,,,,,-122.8302049,45.5510477,,,
,524,38756647,,,,,,,-122.8315398,45.550765,,,
,525,38756652,,,,,,,-122.832799,45.5506397,,,
,526,38756655,,,,,,,-122.8351145,45.5504453,,,
,527,38756662,,,,,,,-122.8362391,45.5506454,,,
,528,38756666,,,,,,,-122.8368523,45.5506756,,,
,529,38756913,,,,,,,-122.8434469,45.5586048,,,
,530,38756915,,,,,,,-122.8426661,45.5583617,,,
,531,38756917,,,,,,,-122.8415719,45.5578193,,,
,532,38756918,,,,,,,-122.8406263,45.5577207,,,
,533,38756920,,,,,,,-122.8378201,45.5585962,,,
,534,38756922,,,,,,,-122.8365634,45.5598184,,,
,535,4236723447,,,,,,,-122.8595202,45.5570554,,,
,536,265693676,turning_circle,,,,,,-122.8608708,45.5568676,,,
,537,38757301,,,,,,,-122.831345,45.5661621,,,
,538,38757308,,,,,,,-122.8297239,45.5662339,,,
,539,38757313,,,,,,,-122.8289579,45.5663,,,
,540,38769376,,,,,,,-122.825389,45.5597807,,,
,541,38757676,,,,,,,-122.8268299,45.5597482,,,
,542,38757678,,,,,,,-122.8289695,45.5596918,,,
,543,38757680,,,,,,,-122.8300401,45.5596862,,,
,544,38757684,,,,,,,-122.8312681,45.5597666,,,
,545,38757690,,,,,,,-122.8321092,45.5599616,,,
,546,38757696,,,,,,,-122.8330315,45.5596275,,,
,547,38757823,,,,,,,-122.8594251,45.5186465,,,
,548,5002335458,,,,,,,-122.8592826,45.5193205,,,
,549,38757969,,,,,,,-122.78971,45.5208742,,,
,550,38757971,turning_circle,,,,,,-122.7888785,45.5209419,,,
,551,38757973,,,,,,,-122.7983432,45.5437947,,,
,552,2585936156,,,,,,,-122.7983535,45.5449442,,,
,553,2073803128,,,,,,,-122.7983492,45.5451339,,,
,554,2073803159,,,,,,,-122.7983488,45.5452625,,,
,555,38743720,,,,,,,-122.7980613,45.5482123,,,
,556,38757980,,,,,,,-122.7980562,45.5484364,,,
,557,3730609362,,,,,,,-122.8573751,45.5332491,,,
,558,38758042,turning_circle,,,,,,-122.8039546,45.5478739,,,
,559,38758043,,,,,,,-122.8031756,45.5477168,,,
,560,38758048,turning_circle,,,,,,-122.8025752,45.5472429,,,
,561,38758050,,,,,,,-122.7953626,45.5452137,,,
,562,2073803120,turning_circle,,,,,,-122.7970357,45.5449082,,,
,563,38758193,,,,,,,-122.8403744,45.5407415,,,
,564,9667009518,crossing,,,,,,-122.8401986,45.5407393,,,
,565,38758198,,,,,,,-122.8386323,45.5409683,,,
,566,2392538760,,,,,,,-122.8382367,45.5417223,,,
,567,38758202,,,,,,,-122.8382405,45.5417581,,,
,568,38758203,,,,,,,-122.8382234,45.5424449,,,
,569,38758205,turning_circle,,,,,,-122.8383583,45.5428695,,,
,570,38747306,,,,,,,-122.8494015,45.5354573,,,
,571,2389207141,,,,,,,-122.8493415,45.5366086,,,
,572,2389207142,,,,,,,-122.8493417,45.5366932,,,
,573,403652205,,,,,,,-122.8493433,45.5375358,,,
,574,1385320364,,,,,,,-122.8493383,45.5376929,,,
,575,38758324,,,,,,,-122.8493228,45.5385346,,,
,576,38758327,,,,,,,-122.8500823,45.5204231,,,
,577,1378045682,crossing,,,,,,-122.8499707,45.5205143,,,
,578,1556288922,,,,,,,-122.8498675,45.5222865,,,
,579,38758338,,,,,,,-122.8498523,45.5223742,,,
,580,38758340,,,,,,,-122.849693,45.5232377,,,
,581,38758344,,,,,,,-122.8497124,45.5236362,,,
,582,38758347,,,,,,,-122.8504111,45.52416,,,
,583,38758360,,,,,,,-122.8502926,45.5253121,,,
,584,38758398,,,,,,,-122.8317244,45.5535026,,,
,585,38758400,,,,,,,-122.8309467,45.5547579,,,
,586,38758539,,,,,,,-122.8317109,45.5636378,,,
,587,38758541,,,,,,,-122.8287919,45.5636059,,,
,588,38745589,,,,,,,-122.799624,45.5310565,,,
,589,38758791,,,,,,,-122.8023111,45.5310359,,,
,590,38758793,,,,,,,-122.8037639,45.5310359,,,
,591,38758794,,,,,,,-122.8052103,45.5310241,,,
,592,38748693,,,,,,,-122.8068312,45.5310265,,,
,593,38752840,,,,,,,-122.7738374,45.5321346,,,
,594,38762492,,,,,,,-122.7733158,45.5317772,,,
,595,38758797,,,,,,,-122.7697953,45.5314642,,,
,596,38758801,,,,,,,-122.7694334,45.531048,,,
,597,38758812,,,,,,,-122.8139481,45.531766,,,
,598,38758813,,,,,,,-122.8157107,45.5318051,,,
,599,4234686347,,,,,,,-122.8197149,45.5315867,,,
,600,38758824,turning_circle,,,,,,-122.8197857,45.5320676,,,
,601,1496630405,,,,,,,-122.810398,45.5312913,,,
,602,38758827,,,,,,,-122.8109347,45.5312859,,,
,603,38758829,,,,,,,-122.8119234,45.5312779,,,
,604,38758881,,,,,,,-122.8528221,45.5242693,,,
,605,8369893879,,,,,,,-122.853159,45.5243723,,,
,606,38758885,,,,,,,-122.854744,45.52471,,,
,607,38758887,,,,,,,-122.8563849,45.524712,,,
,608,38758889,turning_circle,,,,,,-122.8573724,45.52465,,,
,609,38759126,,,,,,,-122.8404306,45.5588939,,,
,610,38759128,,,,,,,-122.8407757,45.5570626,,,
,611,38759144,,,,,,,-122.8090577,45.5429957,,,
,612,38759149,turning_circle,,,,,,-122.8081757,45.5425261,,,
,613,38759290,,,,,,,-122.7905114,45.5332202,,,
,614,38759292,turning_circle,,,,,,-122.7905359,45.5336968,,,
,615,38759571,,,,,,,-122.8589889,45.5289763,,,
,616,38759573,turning_circle,,,,,,-122.8599267,45.5286858,,,
,617,38759944,,,,,,,-122.8527381,45.5558893,,,
,618,38759948,,,,,,,-122.8537594,45.5558802,,,
,619,38759986,,,,,,,-122.8576682,45.5319004,,,
,620,3730904568,,,,,,,-122.8581296,45.5317332,,,
,621,38759991,,,,,,,-122.8604114,45.5330895,,,
,622,38760030,,,,,,,-122.764866,45.531788,,,
,623,38760034,,,,,,,-122.7654468,45.5322197,,,
,624,38745599,,,,,,,-122.7995306,45.5352023,,,
,625,9671189117,,,,,,,-122.8017523,45.5351871,,,
,626,38760072,,,,,,,-122.8032736,45.5351767,,,
,627,38760277,,,,,,,-122.8109118,45.5287912,,,
,628,38760278,,,,,,,-122.8109364,45.5331948,,,
,629,38760280,turning_circle,,,,,,-122.8109415,45.5335213,,,
,630,27287656,,,,,,,-122.8674824,45.5414769,,,
,631,38760388,,,,,,,-122.8342612,45.5562806,,,
,632,38753645,,,,,,,-122.8342622,45.5558774,,,
,633,1693510546,,,,,,,-122.8343324,45.5554384,,,
,634,1693510517,,,,,,,-122.8343345,45.5549216,,,
,635,38760390,stop,,,,,,-122.8343358,45.5545494,,,
,636,38760391,,,,,,,-122.8343323,45.55403,,,
,637,1693510474,,,,,,,-122.834376,45.5536446,,,
,638,4560919562,,,,,,,-122.8344509,45.5532085,,,
,639,361224985,,,,,,,-122.834459,45.5531611,,,
,640,38760392,,,,,,,-122.8345747,45.55275,,,
,641,38760398,,,,,,,-122.8350022,45.5508982,,,
,642,38760401,,,,,,,-122.8353468,45.5497319,,,
,643,38760404,,,,,,,-122.8354644,45.5489789,,,
,644,38760408,,,,,,,-122.8040693,45.5295212,,,
,645,38760427,,,,,,,-122.8041082,45.5260036,,,
,646,1496803495,,,,,,,-122.8041414,45.52709,,,
,647,6273505664,,,,,,,-122.8041412,45.5275374,,,
,648,38760417,,,,,,,-122.8041411,45.5277536,,,
,649,38760438,,,,,,,-122.7923483,45.5416744,,,
,650,38760445,,,,,,,-122.791717,45.5426395,,,
,651,845482593,turning_circle,,,,,,-122.7914425,45.5432891,,,
,652,4231043391,,,,,,,-122.7833474,45.521759,,,
,653,4231043392,,,,,,,-122.7837974,45.52277,,,
,654,38760569,turning_circle,,,,,,-122.7897315,45.5217951,,,
,655,38760571,turning_circle,,,,,,-122.7888839,45.5218101,,,
,656,38760764,,,,,,,-122.7905995,45.5370724,,,
,657,4929449337,,,,,,,-122.7915099,45.5370598,,,
,658,38760766,,,,,,,-122.7917746,45.5370561,,,
,659,38761046,turning_circle,,,,,,-122.8412618,45.5353717,,,
,660,38761047,,,,,,,-122.841264,45.5356493,,,
,661,38761049,turning_circle,,,,,,-122.841252,45.5360329,,,
,662,38761053,,,,,,,-122.8409621,45.5424847,,,
,663,38761054,turning_circle,,,,,,-122.8409381,45.5428672,,,
,664,38761055,,,,,,,-122.8400843,45.5644934,,,
,665,38761057,turning_circle,,,,,,-122.8403728,45.5649822,,,
,666,38761188,turning_circle,,,,,,-122.8503726,45.5482642,,,
,667,38761199,,,,,,,-122.8495684,45.5477293,,,
,668,38761203,,,,,,,-122.8482264,45.547512,,,
,669,38761217,turning_circle,,,,,,-122.8477408,45.5473517,,,
,670,38761231,,,,,,,-122.8139651,45.523935,,,
,671,1496591233,,,,,,,-122.8139548,45.5250929,,,
,672,249817604,,,,,,,-122.8139062,45.5252481,,,
,673,1496591246,,,,,,,-122.813849,45.5253824,,,
,674,7469344917,,,,,,,-122.8138005,45.5254569,,,
,675,7469344922,,,,,,,-122.8136994,45.5255779,,,
,676,4796435759,,,,,,,-122.8135416,45.5257278,,,
,677,8793014314,crossing,,,,,,-122.8133325,45.5259275,,,
,678,848373436,,,,,,,-122.8132776,45.5259806,,,
,679,38761238,,,,,,,-122.825626,45.541579,,,
,680,38761239,turning_circle,,,,,,-122.8253411,45.5420435,,,
,681,38761301,,,,,,,-122.8585794,45.5597022,,,
,682,38761302,turning_circle,,,,,,-122.8585868,45.5594228,,,
,683,38744201,,,,,,,-122.8579142,45.5442793,,,
,684,38761305,turning_circle,,,,,,-122.8579103,45.5440101,,,
,685,38761308,,,,,,,-122.8586677,45.5254526,,,
,686,38761315,turning_circle,,,,,,-122.8588506,45.5246638,,,
,687,676428288,traffic_signals,,signal,,,,-122.8344563,45.5599276,,,
,688,38761453,,,,,,,-122.8355417,45.5599766,,,
,689,38761702,,,,,,,-122.8177647,45.539278,,,
,690,38761707,,,,,,,-122.8173683,45.5396566,,,
,691,38761712,,,,,,,-122.8173759,45.5409784,,,
,692,38761718,,,,,,,-122.8168486,45.5410727,,,
,693,38761721,,,,,,,-122.8167443,45.5396553,,,
,694,38761723,,,,,,,-122.8157676,45.5395982,,,
,695,4879940076,,,,,,,-122.8165051,45.5419458,,,
,696,38761733,,,,,,,-122.8164883,45.5420172,,,
,697,38761734,,,,,,,-122.8188553,45.5420025,,,
,698,38761792,,,,,,,-122.7735851,45.5240243,,,
,699,38761794,turning_circle,,,,,,-122.7732118,45.5236038,,,
,700,38761809,,,,,,,-122.824349,45.5571166,,,
,701,38761811,,,,,,,-122.825416,45.5571306,,,
,702,494659628,,,,,,,-122.82632,45.5570157,,,
,703,38761815,,,,,,,-122.8268174,45.5570172,,,
,704,38761817,,,,,,,-122.8277215,45.5569819,,,
,705,38761821,,,,,,,-122.8286332,45.5570801,,,
,706,38761823,,,,,,,-122.829066,45.5574411,,,
,707,38761825,,,,,,,-122.8295788,45.5579983,,,
,708,38762119,,,,,,,-122.8569116,45.560556,,,
,709,38762121,,,,,,,-122.8558722,45.5605156,,,
,710,38762123,,,,,,,-122.8550862,45.5605347,,,
,711,38747352,,,,,,,-122.7878192,45.5431941,,,
,712,38762249,,,,,,,-122.788262,45.5433007,,,
,713,38762251,turning_circle,,,,,,-122.7897347,45.5432645,,,
,714,8744109822,,,,,,,-122.7897651,45.5427407,,,
,715,8744128902,,,,,,,-122.7897611,45.5425867,,,
,716,38762256,turning_circle,,,,,,-122.8598274,45.556418,,,
,717,4232433772,,,,,,,-122.7936731,45.5313621,,,
,718,38762285,turning_circle,,,,,,-122.7947441,45.5313644,,,
,719,38762294,,,,,,,-122.7498069,45.5180668,,,
,720,38762295,,,,,,,-122.7503137,45.5180336,,,
,721,38762303,,,,,,,-122.8550331,45.5611437,,,
,722,2095739178,,,,,,,-122.8546426,45.5619762,,,
,723,38762306,,,,,,,-122.854644,45.561776,,,
,724,38762308,,,,,,,-122.8546449,45.5611448,,,
,725,38762336,,,,,,,-122.8524223,45.5262154,,,
,726,38762338,turning_circle,,,,,,-122.8518715,45.5265126,,,
,727,38748737,,,,,,,-122.8106059,45.546829,,,
,728,38762352,,,,,,,-122.8096434,45.5470913,,,
,729,38762355,,,,,,,-122.808826,45.5472985,,,
,730,38762361,,,,,,,-122.8076861,45.5476509,,,
,731,38762366,,,,,,,-122.8068651,45.5477457,,,
,732,38762369,,,,,,,-122.8065381,45.547368,,,
,733,38762383,,,,,,,-122.8080058,45.546323,,,
,734,38762493,,,,,,,-122.7735557,45.5314021,,,
,735,38762523,,,,,,,-122.8058342,45.5162589,,,
,736,38762524,,,,,,,-122.8061761,45.5162551,,,
,737,,,,,,,,-122.8075555,45.5158983,,,boundary node created by osm2gmns
,738,4942728182,,,,,,,-122.843624,45.5476212,,,
,739,38762733,,,,,,,-122.8444108,45.5469146,,,
,740,38762742,,,,,,,-122.8458762,45.5464656,,,
,741,38762744,,,,,,,-122.7686457,45.5208307,,,
,742,38762746,,,,,,,-122.7678339,45.5228236,,,
,743,38762749,,,,,,,-122.7672862,45.5241102,,,
,744,8706489680,,,,,,,-122.7673205,45.5245858,,,
,745,38762751,,,,,,,-122.7675082,45.5253042,,,
,746,38762771,,,,,,,-122.8601514,45.5488933,,,
,747,38762774,turning_circle,,,,,,-122.8600518,45.5497825,,,
,748,38762777,,,,,,,-122.8606826,45.5293739,,,
,749,38762779,turning_circle,,,,,,-122.8609876,45.530111,,,
,750,8520021006,,,,,,,-122.8564962,45.5421133,,,
,751,38762783,,,,,,,-122.8564093,45.543115,,,
,752,38762787,,,,,,,-122.8566193,45.5431864,,,
,753,38762866,turning_circle,,,,,,-122.8506558,45.5225417,,,
,754,38762868,,,,,,,-122.8490746,45.5221746,,,
,755,38762870,turning_circle,,,,,,-122.8483043,45.5220979,,,
,756,38762946,,,,,,,-122.8420565,45.5423293,,,
,757,260108309,turning_circle,,,,,,-122.8419635,45.5414311,,,
,758,5281159319,,,,,,,-122.8244836,45.5383529,,,
,759,38763078,turning_circle,,,,,,-122.8234131,45.538382,,,
,760,38763266,,,,,,,-122.8313999,45.5554808,,,
,761,38763267,,,,,,,-122.8323114,45.5555031,,,
,762,38763295,,,,,,,-122.8419104,45.5652918,,,
,763,8485179516,crossing,,,,,,-122.841891,45.5652075,,,
,764,4956521330,,,,,,,-122.8418714,45.5648836,,,
,765,355841470,,,,,,,-122.8418628,45.5647162,,,
,766,38763296,,,,,,,-122.841672,45.5641015,,,
,767,38763297,,,,,,,-122.8005996,45.5160897,,,
,768,,,,,,,,-122.8007211,45.5158983,,,boundary node created by osm2gmns
,769,38763306,,,,,,,-122.8640341,45.5810475,,,
,770,38763314,,,,,,,-122.8630324,45.5813411,,,
,771,38763325,,,,,,,-122.8626157,45.5611174,,,
,772,38763327,,,,,,,-122.8615265,45.5611133,,,
,773,38763347,turning_circle,,,,,,-122.838504,45.5392131,,,
,774,38763348,,,,,,,-122.839126,45.539749,,,
,775,38763351,turning_circle,,,,,,-122.8396864,45.5399914,,,
,776,38763356,,,,,,,-122.8451062,45.5400817,,,
,777,354574943,,,,,,,-122.8432893,45.5400578,,,
,778,38763401,,,,,,,-122.8482986,45.5640476,,,
,779,8485179519,crossing,,,,,,-122.8482334,45.5639174,,,
,780,1499465556,,,,,,,-122.8481155,45.5635081,,,
,781,38763403,,,,,,,-122.8481225,45.5627972,,,
,782,38763438,turning_circle,,,,,,-122.8177777,45.5350582,,,
,783,38763440,,,,,,,-122.8157949,45.5338605,,,
,784,1757609729,,,,,,,-122.8243336,45.5444388,,,
,785,29096922,,,,,,,-122.8245794,45.5443988,,,
,786,38763446,,,,,,,-122.8251774,45.5442974,,,
,787,38763449,,,,,,,-122.8266555,45.5443885,,,
,788,671132006,,,,,,,-122.8437167,45.5171262,,,
,789,3736755774,,,,,,,-122.8433433,45.5170463,,,
,790,671132034,,,,,,,-122.8432732,45.5170313,,,
,791,3736755773,,,,,,,-122.8430654,45.516996,,,
,792,671132035,,,,,,,-122.8427802,45.5169476,,,
,793,38763465,,,,,,,-122.8421053,45.5167672,,,
,794,965785921,,,,,,,-122.8420351,45.516741,,,
,795,1785454098,,,,,,,-122.8415885,45.5165741,,,
,796,1785454095,,,,,,,-122.8414454,45.5165208,,,
,797,1785454092,,,,,,,-122.8411432,45.5163864,,,
,798,38763467,turning_circle,,,,,,-122.8410337,45.516277,,,
,799,38763501,turning_circle,,,,,,-122.8414132,45.5279274,,,
,800,38763503,,,,,,,-122.8415952,45.5270787,,,
,801,38763504,,,,,,,-122.8412878,45.5261797,,,
,802,38763645,,,,,,,-122.7881998,45.5335706,,,
,803,38763646,,,,,,,-122.7882139,45.5332354,,,
,804,38763650,,,,,,,-122.8553906,45.5387957,,,
,805,38763651,,,,,,,-122.8560721,45.5387422,,,
,806,38763653,,,,,,,-122.858079,45.5393086,,,
,807,38763655,,,,,,,-122.8588201,45.5398653,,,
,808,38763657,,,,,,,-122.8588221,45.5405591,,,
,809,38802186,turning_circle,,,,,,-122.8312918,45.5658743,,,
,810,38763746,,,,,,,-122.8313162,45.5669774,,,
,811,38763843,,,,,,,-122.7871071,45.5240051,,,
,812,345925124,,,,,,,-122.78941,45.5240228,,,
,813,38763846,,,,,,,-122.7915501,45.5240218,,,
,814,2464584230,,,,,,,-122.764479,45.5237872,,,
,815,5936153576,,,,,,,-122.7645423,45.523797,,,
,816,38760364,,,,,,,-122.8676337,45.5720997,,,
,817,,,,,,,,-122.8676543,45.5720996,,,boundary node created by osm2gmns
,818,38764038,,,,,,,-122.8279858,45.5675054,,,
,819,38764039,,,,,,,-122.8290319,45.5674912,,,
,820,38764131,,,,,,,-122.8547684,45.5165268,,,
,821,38764132,traffic_signals,,signal,,,,-122.8526228,45.5165187,,,
,822,38764189,,,,,,,-122.8179554,45.5176597,,,
,823,38764190,,,,,,,-122.8179595,45.5191289,,,
,824,38764192,,,,,,,-122.8179854,45.5192946,,,
,825,38764203,,,,,,,-122.826621,45.5364432,,,
,826,38764205,,,,,,,-122.8281964,45.5362567,,,
,827,38764207,,,,,,,-122.8302481,45.5364696,,,
,828,2390121869,,,,,,,-122.8309217,45.5365601,,,
,829,38764210,,,,,,,-122.8310504,45.536565,,,
,830,38764212,,,,,,,-122.8317176,45.5365895,,,
,831,38764214,,,,,,,-122.8321662,45.5365432,,,
,832,38764215,,,,,,,-122.8328107,45.5363908,,,
,833,8566429796,,,,,,,-122.8341132,45.536258,,,
,834,1433978494,stop,,,,,,-122.8346525,45.5361996,,,
,835,7099224639,,,,,,,-122.8355855,45.5360323,,,
,836,38764219,,,,,,,-122.8356216,45.5360261,,,
,837,38764220,,,,,,,-122.8383789,45.5361508,,,
,838,38764222,,,,,,,-122.8394624,45.5372443,,,
,839,38764224,,,,,,,-122.8397689,45.5385374,,,
,840,38764221,turning_circle,,,,,,-122.83864,45.5359187,,,
,841,8442317426,crossing,,,,,,-122.8402912,45.5385408,,,
,842,5281159270,traffic_signals,,signal,,,,-122.8404424,45.5385408,,,
,843,3614502467,crossing,,,,,,-122.8406049,45.5385423,,,
,844,38764244,,,,,,,-122.8435206,45.5379815,,,
,845,38764247,turning_circle,,,,,,-122.8450704,45.5380054,,,
,846,38764586,,,,,,,-122.8434957,45.5629468,,,
,847,38764595,,,,,,,-122.8411217,45.5642373,,,
,848,4956521331,,,,,,,-122.8407981,45.5643172,,,
,849,38764597,,,,,,,-122.8386997,45.5648277,,,
,850,4956521377,,,,,,,-122.8377936,45.5650489,,,
,851,4956521388,,,,,,,-122.837247,45.5651823,,,
,852,1283628142,,,,,,,-122.836517,45.5653714,,,
,853,38764608,,,,,,,-122.8362193,45.5647506,,,
,854,38764669,turning_circle,,,,,,-122.8512956,45.5271305,,,
,855,38764873,,,,,,,-122.7661086,45.5328076,,,
,856,38764875,,,,,,,-122.7664121,45.532775,,,
,857,38764878,,,,,,,-122.7674907,45.532543,,,
,858,38764882,turning_circle,,,,,,-122.76906,45.5334949,,,
,859,38765175,turning_circle,,,,,,-122.8621696,45.5275341,,,
,860,38765177,,,,,,,-122.8627278,45.5274729,,,
,861,38765187,,,,,,,-122.825097,45.5549285,,,
,862,38765188,,,,,,,-122.8237394,45.5546448,,,
,863,3030373836,,,,,,,-122.8236107,45.5544929,,,
,864,38765190,,,,,,,-122.8232908,45.5539923,,,
,865,38765192,,,,,,,-122.8228065,45.5532428,,,
,866,38765194,,,,,,,-122.8222939,45.5527694,,,
,867,38765195,,,,,,,-122.8217156,45.5522315,,,
,868,38765197,,,,,,,-122.8209592,45.5517965,,,
,869,494659642,,,,,,,-122.8216869,45.5627424,,,
,870,38765199,,,,,,,-122.8214787,45.5613121,,,
,871,2700997681,,,,,,,-122.8220223,45.55976,,,
,872,2701005186,,,,,,,-122.8224441,45.5595897,,,
,873,358780036,,,,,,,-122.8230127,45.5593871,,,
,874,2701030826,,,,,,,-122.8230946,45.5593724,,,
,875,2700997685,,,,,,,-122.8231686,45.5593569,,,
,876,2701030833,,,,,,,-122.8236995,45.5592959,,,
,877,38765206,,,,,,,-122.8250317,45.5589613,,,
,878,38753637,,,,,,,-122.8254283,45.5559597,,,
,879,38765217,,,,,,,-122.8254265,45.5555075,,,
,880,38765225,,,,,,,-122.8071436,45.5453061,,,
,881,38743756,,,,,,,-122.8071196,45.5486316,,,
,882,38765238,,,,,,,-122.8071929,45.5490953,,,
,883,413769291,,,,,,,-122.8071295,45.5499634,,,
,884,413769293,,,,,,,-122.8070682,45.550753,,,
